DateTime, Value
7/27/2017 23:00:00, 12.37
7/28/2017 00:00:00, 11.17
7/28/2017 01:00:00, 7.64
7/28/2017 02:00:00, 5.58
7/28/2017 03:00:00, 4.89
7/28/2017 04:00:00, 4.27
7/28/2017 05:00:00, 4.51
7/28/2017 06:00:00, 8.62
7/28/2017 07:00:00, 11.98
7/28/2017 08:00:00, 14.2
7/28/2017 09:00:00, 16.72
7/28/2017 10:00:00, 18.09
7/28/2017 11:00:00, 18.69
7/28/2017 12:00:00, 19.2
7/28/2017 13:00:00, 19.65
7/28/2017 14:00:00, 20.14
7/28/2017 15:00:00, 20.63
7/28/2017 16:00:00, 20.83
7/28/2017 17:00:00, 21.14
7/28/2017 18:00:00, 21.28
7/28/2017 19:00:00, 20.96
7/28/2017 20:00:00, 19.69
7/28/2017 21:00:00, 18.87
7/28/2017 22:00:00, 17.66
7/28/2017 23:00:00, 15.28
7/29/2017 00:00:00, 13.12
7/29/2017 01:00:00, 8.94
7/29/2017 02:00:00, 6.64
7/29/2017 03:00:00, 6.36
7/29/2017 04:00:00, 6.74
7/29/2017 05:00:00, 6.24
7/29/2017 06:00:00, 7.21
7/29/2017 07:00:00, 9.76
7/29/2017 08:00:00, 14.24
7/29/2017 09:00:00, 16.82
7/29/2017 10:00:00, 19.71
7/29/2017 11:00:00, 20.07
7/29/2017 12:00:00, 19.59
7/29/2017 13:00:00, 20.18
7/29/2017 14:00:00, 20.89
7/29/2017 15:00:00, 19.73
7/29/2017 16:00:00, 19.67
7/29/2017 17:00:00, 17.61
7/29/2017 18:00:00, 16.31
7/29/2017 19:00:00, 17.71
7/29/2017 20:00:00, 17.25
7/29/2017 21:00:00, 16.46
7/29/2017 22:00:00, 15.12
7/29/2017 23:00:00, 12.51
7/30/2017 00:00:00, 11.8
7/30/2017 01:00:00, 11.24
7/30/2017 02:00:00, 10.78
7/30/2017 03:00:00, 10.57
7/30/2017 04:00:00, 10.71
7/30/2017 05:00:00, 10.53
7/30/2017 06:00:00, 10.03
7/30/2017 07:00:00, 9.55
7/30/2017 08:00:00, 8.97
7/30/2017 09:00:00, 8.42
7/30/2017 10:00:00, 8.29
7/30/2017 11:00:00, 8.65
7/30/2017 12:00:00, 9.12
7/30/2017 13:00:00, 9.82
7/30/2017 14:00:00, 10.5
7/30/2017 15:00:00, 11.04
7/30/2017 16:00:00, 11.54
7/30/2017 17:00:00, 12.01
7/30/2017 18:00:00, 12.1
7/30/2017 19:00:00, 12.08
7/30/2017 20:00:00, 12.14
7/30/2017 21:00:00, 12.14
7/30/2017 22:00:00, 11.1
7/30/2017 23:00:00, 10.51
7/31/2017 00:00:00, 9.74
7/31/2017 01:00:00, 8.27
7/31/2017 02:00:00, 6.84
7/31/2017 03:00:00, 6.06
7/31/2017 04:00:00, 7.37
7/31/2017 05:00:00, 10.19
7/31/2017 06:00:00, 13.14
7/31/2017 07:00:00, 14.76
7/31/2017 08:00:00, 14.37
7/31/2017 09:00:00, 17.96
7/31/2017 10:00:00, 18.54
7/31/2017 11:00:00, 18.46
7/31/2017 12:00:00, 17.9
7/31/2017 13:00:00, 16.86
7/31/2017 14:00:00, 16.96
7/31/2017 15:00:00, 17.15
7/31/2017 16:00:00, 17.47
7/31/2017 17:00:00, 16.58
7/31/2017 18:00:00, 15.88
7/31/2017 19:00:00, 16.9
7/31/2017 20:00:00, 15.95
7/31/2017 21:00:00, 15.15
7/31/2017 22:00:00, 14.04
7/31/2017 23:00:00, 13.49
8/1/2017 00:00:00, 13.08
8/1/2017 01:00:00, 12.83
8/1/2017 02:00:00, 12.55
8/1/2017 03:00:00, 12.29
8/1/2017 04:00:00, 12.31
8/1/2017 05:00:00, 12.01
8/1/2017 06:00:00, 11.8
8/1/2017 07:00:00, 11.55
8/1/2017 08:00:00, 11.39
8/1/2017 09:00:00, 12.55
8/1/2017 10:00:00, 13.03
8/1/2017 11:00:00, 13.23
8/1/2017 12:00:00, 13.6
8/1/2017 13:00:00, 14.85
8/1/2017 14:00:00, 15.45
8/1/2017 15:00:00, 16.73
8/1/2017 16:00:00, 17.4
8/1/2017 17:00:00, 15.7
8/1/2017 18:00:00, 14.86
8/1/2017 19:00:00, 14.62
8/1/2017 20:00:00, 13.81
8/1/2017 21:00:00, 13.27
8/1/2017 22:00:00, 12.68
8/1/2017 23:00:00, 12.25
8/2/2017 00:00:00, 12.18
8/2/2017 01:00:00, 11.95
8/2/2017 02:00:00, 11.67
8/2/2017 03:00:00, 11.54
8/2/2017 04:00:00, 10.62
8/2/2017 05:00:00, 10.48
8/2/2017 06:00:00, 10.61
8/2/2017 07:00:00, 11.08
8/2/2017 08:00:00, 11.7
8/2/2017 09:00:00, 13.84
8/2/2017 10:00:00, 14.54
8/2/2017 11:00:00, 14.2
8/2/2017 12:00:00, 14.55
8/2/2017 13:00:00, 14.98
8/2/2017 14:00:00, 16.73
8/2/2017 15:00:00, 16.11
8/2/2017 16:00:00, 15.19
8/2/2017 17:00:00, 14.88
8/2/2017 18:00:00, 13.02
8/2/2017 19:00:00, 11.46
8/2/2017 20:00:00, 10.82
8/2/2017 21:00:00, 9.73
8/2/2017 22:00:00, 9.49
8/2/2017 23:00:00, 9.04
8/3/2017 00:00:00, 8.77
8/3/2017 01:00:00, 8.4
8/3/2017 02:00:00, 7.86
8/3/2017 03:00:00, 7.8
8/3/2017 04:00:00, 8.17
8/3/2017 05:00:00, 8.71
8/3/2017 06:00:00, 8.29
8/3/2017 07:00:00, 8.79
8/3/2017 08:00:00, 10.16
8/3/2017 09:00:00, 12.61
8/3/2017 10:00:00, 14.29
8/3/2017 11:00:00, 14.24
8/3/2017 12:00:00, 13.61
8/3/2017 13:00:00, 13.57
8/3/2017 14:00:00, 13.1
8/3/2017 15:00:00, 12.72
8/3/2017 16:00:00, 12.78
8/3/2017 17:00:00, 12.66
8/3/2017 18:00:00, 11.77
8/3/2017 19:00:00, 11.61
8/3/2017 20:00:00, 11.23
8/3/2017 21:00:00, 10.7
8/3/2017 22:00:00, 10.12
8/3/2017 23:00:00, 9.06
8/4/2017 00:00:00, 8.44
8/4/2017 01:00:00, 7.97
8/4/2017 02:00:00, 7.84
8/4/2017 03:00:00, 7.8
8/4/2017 04:00:00, 7.47
8/4/2017 05:00:00, 7.4
8/4/2017 06:00:00, 7.49
8/4/2017 07:00:00, 7.88
8/4/2017 08:00:00, 8.53
8/4/2017 09:00:00, 9.87
8/4/2017 10:00:00, 12.49
8/4/2017 11:00:00, 13.35
8/4/2017 12:00:00, 14.06
8/4/2017 13:00:00, 15.42
8/4/2017 14:00:00, 16.73
8/4/2017 15:00:00, 17.36
8/4/2017 16:00:00, 17.73
8/4/2017 17:00:00, 17.98
8/4/2017 18:00:00, 18.14
8/4/2017 19:00:00, 18.19
8/4/2017 20:00:00, 18.24
8/4/2017 21:00:00, 18.29
8/4/2017 22:00:00, 15.12
8/4/2017 23:00:00, 10.17
8/5/2017 00:00:00, 6.31
8/5/2017 01:00:00, 4.87
8/5/2017 02:00:00, 4.45
8/5/2017 03:00:00, 4.11
8/5/2017 04:00:00, 3.61
8/5/2017 05:00:00, 3.68
8/5/2017 06:00:00, 5.54
8/5/2017 07:00:00, 8.22
8/5/2017 08:00:00, 11.43
8/5/2017 09:00:00, 15.62
8/5/2017 10:00:00, 16.24
8/5/2017 11:00:00, 15.87
8/5/2017 12:00:00, 17.08
8/5/2017 13:00:00, 17.55
8/5/2017 14:00:00, 18.06
8/5/2017 15:00:00, 18.74
8/5/2017 16:00:00, 18.14
8/5/2017 17:00:00, 18.14
8/5/2017 18:00:00, 16.52
8/5/2017 19:00:00, 15.04
8/5/2017 20:00:00, 13.42
8/5/2017 21:00:00, 12.82
8/5/2017 22:00:00, 12.19
8/5/2017 23:00:00, 10.98
8/6/2017 00:00:00, 10.61
8/6/2017 01:00:00, 10.34
8/6/2017 02:00:00, 10.19
8/6/2017 03:00:00, 9.99
8/6/2017 04:00:00, 9.74
8/6/2017 05:00:00, 9.6
8/6/2017 06:00:00, 9.64
8/6/2017 07:00:00, 9.96
8/6/2017 08:00:00, 10.23
8/6/2017 09:00:00, 11.42
8/6/2017 10:00:00, 12.21
8/6/2017 11:00:00, 12.61
8/6/2017 12:00:00, 12.84
8/6/2017 13:00:00, 14.9
8/6/2017 14:00:00, 16.23
8/6/2017 15:00:00, 16.73
8/6/2017 16:00:00, 15.86
8/6/2017 17:00:00, 16.21
8/6/2017 18:00:00, 16.44
8/6/2017 19:00:00, 15.73
8/6/2017 20:00:00, 15.44
8/6/2017 21:00:00, 14.99
8/6/2017 22:00:00, 13.45
8/6/2017 23:00:00, 13.2
8/7/2017 00:00:00, 11.69
8/7/2017 01:00:00, 10.29
8/7/2017 02:00:00, 9.55
8/7/2017 03:00:00, 9.59
8/7/2017 04:00:00, 8.22
8/7/2017 05:00:00, 7.47
8/7/2017 06:00:00, 8.6
8/7/2017 07:00:00, 9.31
8/7/2017 08:00:00, 12.97
8/7/2017 09:00:00, 16.46
8/7/2017 10:00:00, 18
8/7/2017 11:00:00, 18.46
8/7/2017 12:00:00, 18.35
8/7/2017 13:00:00, 18.41
8/7/2017 14:00:00, 19.59
8/7/2017 15:00:00, 20.01
8/7/2017 16:00:00, 19.16
8/7/2017 17:00:00, 18.48
8/7/2017 18:00:00, 16.83
8/7/2017 19:00:00, 16.73
8/7/2017 20:00:00, 16.15
8/7/2017 21:00:00, 14.79
8/7/2017 22:00:00, 13.39
8/7/2017 23:00:00, 12.02
8/8/2017 00:00:00, 9.61
8/8/2017 01:00:00, 10.06
8/8/2017 02:00:00, 10.67
8/8/2017 03:00:00, 6.54
8/8/2017 04:00:00, 4.97
8/8/2017 05:00:00, 4.37
8/8/2017 06:00:00, 5.9
8/8/2017 07:00:00, 8.91
8/8/2017 08:00:00, 11.66
8/8/2017 09:00:00, 13.08
8/8/2017 10:00:00, 14.7
8/8/2017 11:00:00, 15.22
8/8/2017 12:00:00, 15.11
8/8/2017 13:00:00, 15.28
8/8/2017 14:00:00, 15.67
8/8/2017 15:00:00, 16.18
8/8/2017 16:00:00, 16.29
8/8/2017 17:00:00, 16.4
8/8/2017 18:00:00, 16.33
8/8/2017 19:00:00, 16.35
8/8/2017 20:00:00, 16.49
8/8/2017 21:00:00, 14.97
8/8/2017 22:00:00, 13.59
8/8/2017 23:00:00, 12.26
8/9/2017 00:00:00, 8.41
8/9/2017 01:00:00, 6.98
8/9/2017 02:00:00, 9.8
8/9/2017 03:00:00, 11.24
8/9/2017 04:00:00, 9.94
8/9/2017 05:00:00, 10.43
8/9/2017 06:00:00, 11.09
8/9/2017 07:00:00, 14.41
8/9/2017 08:00:00, 15.31
8/9/2017 09:00:00, 15.43
8/9/2017 10:00:00, 15.64
8/9/2017 11:00:00, 16.45
8/9/2017 12:00:00, 18.02
8/9/2017 13:00:00, 16.14
8/9/2017 14:00:00, 14.87
8/9/2017 15:00:00, 15.49
8/9/2017 16:00:00, 15
8/9/2017 17:00:00, 14.77
8/9/2017 18:00:00, 13.67
8/9/2017 19:00:00, 13.09
8/9/2017 20:00:00, 12.84
8/9/2017 21:00:00, 12.4
8/9/2017 22:00:00, 11.8
8/9/2017 23:00:00, 10.47
8/10/2017 00:00:00, 8.55
8/10/2017 01:00:00, 7.41
8/10/2017 02:00:00, 7.2
8/10/2017 03:00:00, 6.09
8/10/2017 04:00:00, 5.8
8/10/2017 05:00:00, 6.18
8/10/2017 06:00:00, 6.38
8/10/2017 07:00:00, 5.94
8/10/2017 08:00:00, 5.66
8/10/2017 09:00:00, 9.8
8/10/2017 10:00:00, 12.33
8/10/2017 11:00:00, 13.94
8/10/2017 12:00:00, 15.46
8/10/2017 13:00:00, 16.92
8/10/2017 14:00:00, 17.51
8/10/2017 15:00:00, 17.38
8/10/2017 16:00:00, 16.64
8/10/2017 17:00:00, 16.72
8/10/2017 18:00:00, 16.81
8/10/2017 19:00:00, 15.93
8/10/2017 20:00:00, 15.84
8/10/2017 21:00:00, 14.77
8/10/2017 22:00:00, 13.57
8/10/2017 23:00:00, 12.97
8/11/2017 00:00:00, 12.56
8/11/2017 01:00:00, 12.38
8/11/2017 02:00:00, 12.06
8/11/2017 03:00:00, 11.93
8/11/2017 04:00:00, 11.1
8/11/2017 05:00:00, 10.72
8/11/2017 06:00:00, 10.95
8/11/2017 07:00:00, 11.09
8/11/2017 08:00:00, 12.48
8/11/2017 09:00:00, 13.28
8/11/2017 10:00:00, 13.98
8/11/2017 11:00:00, 15.15
8/11/2017 12:00:00, 16.4
8/11/2017 13:00:00, 16.42
8/11/2017 14:00:00, 16.63
8/11/2017 15:00:00, 17.09
8/11/2017 16:00:00, 17.21
8/11/2017 17:00:00, 16.05
8/11/2017 18:00:00, 15.11
8/11/2017 19:00:00, 14.94
8/11/2017 20:00:00, 14.06
8/11/2017 21:00:00, 12.45
8/11/2017 22:00:00, 10.4
8/11/2017 23:00:00, 8.96
8/12/2017 00:00:00, 8.37
8/12/2017 01:00:00, 5.99
8/12/2017 02:00:00, 5.26
8/12/2017 03:00:00, 4.23
8/12/2017 04:00:00, 1.56
8/12/2017 05:00:00, 0
8/12/2017 06:00:00, 0.34
8/12/2017 07:00:00, 2.95
8/12/2017 08:00:00, 7.25
8/12/2017 09:00:00, 12.2
8/12/2017 10:00:00, 13.81
8/12/2017 11:00:00, 14.06
8/12/2017 12:00:00, 13.69
8/12/2017 13:00:00, 13.13
8/12/2017 14:00:00, 12.57
8/12/2017 15:00:00, 10.59
8/12/2017 16:00:00, 8.59
8/12/2017 17:00:00, 7.9
8/12/2017 18:00:00, 6.35
8/12/2017 19:00:00, 4.96
8/12/2017 20:00:00, 4.32
8/12/2017 21:00:00, 3.66
8/12/2017 22:00:00, 3.12
8/12/2017 23:00:00, 2.54
8/13/2017 00:00:00, 1.94
8/13/2017 01:00:00, 1.46
8/13/2017 02:00:00, 1.1
8/13/2017 03:00:00, 0.83
8/13/2017 04:00:00, 0.35
8/13/2017 05:00:00, 0.14
8/13/2017 06:00:00, -0.02
8/13/2017 07:00:00, 0.05
8/13/2017 08:00:00, 0.13
8/13/2017 09:00:00, 0.27
8/13/2017 10:00:00, 0.64
8/13/2017 11:00:00, 0.88
8/13/2017 12:00:00, 0.85
8/13/2017 13:00:00, 1.11
8/13/2017 14:00:00, 1.15
8/13/2017 15:00:00, 1.41
8/13/2017 16:00:00, 1.07
8/13/2017 17:00:00, 0.63
8/13/2017 18:00:00, 0.34
8/13/2017 19:00:00, 0.17
8/13/2017 20:00:00, -0.03
8/13/2017 21:00:00, -0.29
8/13/2017 22:00:00, -0.39
8/13/2017 23:00:00, -0.51
8/14/2017 00:00:00, -0.61
8/14/2017 01:00:00, -0.72
8/14/2017 02:00:00, -1.26
8/14/2017 03:00:00, -1.36
8/14/2017 04:00:00, -1.42
8/14/2017 05:00:00, -1.52
8/14/2017 06:00:00, -1.62
8/14/2017 07:00:00, -1.55
8/14/2017 08:00:00, -1.31
8/14/2017 09:00:00, -1.14
8/14/2017 10:00:00, -1.06
8/14/2017 11:00:00, -1.08
8/14/2017 12:00:00, -0.98
8/14/2017 13:00:00, -0.74
8/14/2017 14:00:00, -0.49
8/14/2017 15:00:00, 0.03
8/14/2017 16:00:00, 0.77
8/14/2017 17:00:00, 1.25
8/14/2017 18:00:00, 1.51
8/14/2017 19:00:00, 1.32
8/14/2017 20:00:00, 0.74
8/14/2017 21:00:00, 0.61
8/14/2017 22:00:00, 0.38
8/14/2017 23:00:00, 0.11
8/15/2017 00:00:00, -0.06
8/15/2017 01:00:00, -0.25
8/15/2017 02:00:00, -0.44
8/15/2017 03:00:00, -0.48
8/15/2017 04:00:00, -0.44
8/15/2017 05:00:00, -0.37
8/15/2017 06:00:00, -0.66
8/15/2017 07:00:00, -0.2
8/15/2017 08:00:00, 0.47
8/15/2017 09:00:00, 1.77
8/15/2017 10:00:00, 2.46
8/15/2017 11:00:00, 3.1
8/15/2017 12:00:00, 3.23
8/15/2017 13:00:00, 5
8/15/2017 14:00:00, 5.52
8/15/2017 15:00:00, 5.94
8/15/2017 16:00:00, 6.29
8/15/2017 17:00:00, 5.27
8/15/2017 18:00:00, 4.17
8/15/2017 19:00:00, 3.64
8/15/2017 20:00:00, 3.19
8/15/2017 21:00:00, 2.99
8/15/2017 22:00:00, 2.61
8/15/2017 23:00:00, 2.43
8/16/2017 00:00:00, 2.23
8/16/2017 01:00:00, 2.51
8/16/2017 02:00:00, 2.83
8/16/2017 03:00:00, 2.85
8/16/2017 04:00:00, 2.72
8/16/2017 05:00:00, 1.55
8/16/2017 06:00:00, 0.86
8/16/2017 07:00:00, 1.58
8/16/2017 08:00:00, 3.83
8/16/2017 09:00:00, 7.75
8/16/2017 10:00:00, 9.44
8/16/2017 11:00:00, 9.68
8/16/2017 12:00:00, 11.59
8/16/2017 13:00:00, 13.03
8/16/2017 14:00:00, 13.25
8/16/2017 15:00:00, 13.76
8/16/2017 16:00:00, 13.76
8/16/2017 17:00:00, 14.25
8/16/2017 18:00:00, 14.08
8/16/2017 19:00:00, 13.65
8/16/2017 20:00:00, 13.22
8/16/2017 21:00:00, 11.39
8/16/2017 22:00:00, 8.18
8/16/2017 23:00:00, 5.34
8/17/2017 00:00:00, 3.73
8/17/2017 01:00:00, 2.39
8/17/2017 02:00:00, 2.79
8/17/2017 03:00:00, 1.31
8/17/2017 04:00:00, 0.9
8/17/2017 05:00:00, 4.18
8/17/2017 06:00:00, 5.43
8/17/2017 07:00:00, 5.52
8/17/2017 08:00:00, 6.21
8/17/2017 09:00:00, 8.57
8/17/2017 10:00:00, 9.57
8/17/2017 11:00:00, 9.46
8/17/2017 12:00:00, 9.67
8/17/2017 13:00:00, 10.2
8/17/2017 14:00:00, 10.56
8/17/2017 15:00:00, 11.51
8/17/2017 16:00:00, 9.94
8/17/2017 17:00:00, 9.31
8/17/2017 18:00:00, 8.91
8/17/2017 19:00:00, 9.03
8/17/2017 20:00:00, 8.83
8/17/2017 21:00:00, 8.37
8/17/2017 22:00:00, 7.39
8/17/2017 23:00:00, 6.04
8/18/2017 00:00:00, 5.34
8/18/2017 01:00:00, 4.07
8/18/2017 02:00:00, 3.33
8/18/2017 03:00:00, 2.91
8/18/2017 04:00:00, 4.13
8/18/2017 05:00:00, 4.67
8/18/2017 06:00:00, 4.88
8/18/2017 07:00:00, 4.95
8/18/2017 08:00:00, 5.04
8/18/2017 09:00:00, 5.48
8/18/2017 10:00:00, 5.8
8/18/2017 11:00:00, 6.87
8/18/2017 12:00:00, 7.51
8/18/2017 13:00:00, 8.1
8/18/2017 14:00:00, 10
8/18/2017 15:00:00, 10.78
8/18/2017 16:00:00, 10.4
8/18/2017 17:00:00, 9.18
8/18/2017 18:00:00, 8.41
8/18/2017 19:00:00, 7.02
8/18/2017 20:00:00, 6.12
8/18/2017 21:00:00, 6.64
8/18/2017 22:00:00, 5.22
8/18/2017 23:00:00, 3.35
8/19/2017 00:00:00, 2.09
8/19/2017 01:00:00, 1.8
8/19/2017 02:00:00, 2.66
8/19/2017 03:00:00, 1.89
8/19/2017 04:00:00, 1.72
8/19/2017 05:00:00, 1.66
8/19/2017 06:00:00, 1.62
8/19/2017 07:00:00, 1.66
8/19/2017 08:00:00, 1.96
8/19/2017 09:00:00, 2.5
8/19/2017 10:00:00, 3.56
8/19/2017 11:00:00, 4.25
8/19/2017 12:00:00, 4.75
8/19/2017 13:00:00, 5.32
8/19/2017 14:00:00, 5.81
8/19/2017 15:00:00, 5.76
8/19/2017 16:00:00, 5.55
8/19/2017 17:00:00, 3.54
8/19/2017 18:00:00, 3.32
8/19/2017 19:00:00, 4.96
8/19/2017 20:00:00, 5.01
8/19/2017 21:00:00, 4.76
8/19/2017 22:00:00, 4.51
8/19/2017 23:00:00, 4.27
8/20/2017 00:00:00, 3.89
8/20/2017 01:00:00, 3.7
8/20/2017 02:00:00, 3.05
8/20/2017 03:00:00, 2.87
8/20/2017 04:00:00, 2.88
8/20/2017 05:00:00, 2.77
8/20/2017 06:00:00, 2.25
8/20/2017 07:00:00, 1.69
8/20/2017 08:00:00, 1.72
8/20/2017 09:00:00, 1.89
8/20/2017 10:00:00, 2.36
8/20/2017 11:00:00, 3.52
8/20/2017 12:00:00, 4.01
8/20/2017 13:00:00, 4.57
8/20/2017 14:00:00, 5.06
8/20/2017 15:00:00, 5.24
8/20/2017 16:00:00, 5.34
8/20/2017 17:00:00, 5.77
8/20/2017 18:00:00, 6.34
8/20/2017 19:00:00, 6.73
8/20/2017 20:00:00, 5.61
8/20/2017 21:00:00, 4.99
8/20/2017 22:00:00, 4.34
8/20/2017 23:00:00, 3.72
8/21/2017 00:00:00, 2.55
8/21/2017 01:00:00, 2.02
8/21/2017 02:00:00, 1.46
8/21/2017 03:00:00, 1.24
8/21/2017 04:00:00, 1.17
8/21/2017 05:00:00, 0.83
8/21/2017 06:00:00, -0.25
8/21/2017 07:00:00, -0.47
8/21/2017 08:00:00, 0.44
8/21/2017 09:00:00, 2.82
8/21/2017 10:00:00, 5.83
8/21/2017 11:00:00, 7.42
8/21/2017 12:00:00, 8.48
8/21/2017 13:00:00, 9.06
8/21/2017 14:00:00, 9.39
8/21/2017 15:00:00, 9.67
8/21/2017 16:00:00, 10.14
8/21/2017 17:00:00, 11.04
8/21/2017 18:00:00, 11.49
8/21/2017 19:00:00, 10.71
8/21/2017 20:00:00, 10.03
8/21/2017 21:00:00, 9.19
8/21/2017 22:00:00, 5.83
8/21/2017 23:00:00, 4.66
8/22/2017 00:00:00, 3.22
8/22/2017 01:00:00, 2.24
8/22/2017 02:00:00, 2.37
8/22/2017 03:00:00, 2.71
8/22/2017 04:00:00, 1.3
8/22/2017 05:00:00, 0.05
8/22/2017 06:00:00, -0.59
8/22/2017 07:00:00, -0.5
8/22/2017 08:00:00, 2.89
8/22/2017 09:00:00, 8.36
8/22/2017 10:00:00, 10.74
8/22/2017 11:00:00, 12.01
8/22/2017 12:00:00, 12.51
8/22/2017 13:00:00, 12.75
8/22/2017 14:00:00, 13.07
8/22/2017 15:00:00, 13.62
8/22/2017 16:00:00, 13.39
8/22/2017 17:00:00, 12.7
8/22/2017 18:00:00, 10.96
8/22/2017 19:00:00, 10.34
8/22/2017 20:00:00, 9.95
8/22/2017 21:00:00, 9.41
8/22/2017 22:00:00, 7.82
8/22/2017 23:00:00, 7.43
8/23/2017 00:00:00, 6.38
8/23/2017 01:00:00, 5.72
8/23/2017 02:00:00, 4.46
8/23/2017 03:00:00, 4.4
8/23/2017 04:00:00, 4.02
8/23/2017 05:00:00, 1.83
8/23/2017 06:00:00, 1.22
8/23/2017 07:00:00, 1.07
8/23/2017 08:00:00, 2.96
8/23/2017 09:00:00, 5.71
8/23/2017 10:00:00, 6.42
8/23/2017 11:00:00, 6.37
8/23/2017 12:00:00, 6.45
8/23/2017 13:00:00, 7.22
8/23/2017 14:00:00, 7.98
8/23/2017 15:00:00, 7.64
8/23/2017 16:00:00, 6.21
8/23/2017 17:00:00, 5.98
8/23/2017 18:00:00, 5.67
8/23/2017 19:00:00, 4.35
8/23/2017 20:00:00, 3.67
8/23/2017 21:00:00, 3.38
8/23/2017 22:00:00, 3.29
8/23/2017 23:00:00, 3.48
8/24/2017 00:00:00, 3.26
8/24/2017 01:00:00, 3.08
