DateTime, Jsn (W/m2)
06/30/2017 16:30:00, 758.000
06/30/2017 17:00:00, 623.200
06/30/2017 17:30:00, 318.600
06/30/2017 18:00:00, 173.100
06/30/2017 18:30:00, 372.900
06/30/2017 19:00:00, 362.100
06/30/2017 19:30:00, 225.600
06/30/2017 20:00:00, 303.000
06/30/2017 20:30:00, 359.900
06/30/2017 21:00:00, 152.600
06/30/2017 21:30:00, 46.960
06/30/2017 22:00:00, 78.670
06/30/2017 22:30:00, 86.500
06/30/2017 23:00:00, 62.630
06/30/2017 23:30:00, 38.420
07/01/2017 00:00:00, 16.510
07/01/2017 00:30:00, 12.690
07/01/2017 01:00:00, 11.930
07/01/2017 01:30:00, 17.910
07/01/2017 02:00:00, 16.670
07/01/2017 02:30:00, 17.580
07/01/2017 03:00:00, 22.270
07/01/2017 03:30:00, 33.830
07/01/2017 04:00:00, 45.090
07/01/2017 04:30:00, 60.870
07/01/2017 05:00:00, 77.770
07/01/2017 05:30:00, 104.600
07/01/2017 06:00:00, 129.600
07/01/2017 06:30:00, 148.000
07/01/2017 07:00:00, 172.700
07/01/2017 07:30:00, 240.200
07/01/2017 08:00:00, 313.600
07/01/2017 08:30:00, 235.800
07/01/2017 09:00:00, 148.600
07/01/2017 09:30:00, 180.700
07/01/2017 10:00:00, 141.300
07/01/2017 10:30:00, 221.600
07/01/2017 11:00:00, 234.800
07/01/2017 11:30:00, 183.400
07/01/2017 12:00:00, 478.400
07/01/2017 12:30:00, 628.400
07/01/2017 13:00:00, 408.100
07/01/2017 13:30:00, 201.800
07/01/2017 14:00:00, 95.900
07/01/2017 14:30:00, 167.300
07/01/2017 15:00:00, 577.900
07/01/2017 15:30:00, 325.100
07/01/2017 16:00:00, 227.500
07/01/2017 16:30:00, 356.000
07/01/2017 17:00:00, 210.800
07/01/2017 17:30:00, 36.010
07/01/2017 18:00:00, 29.720
07/01/2017 18:30:00, 40.910
07/01/2017 19:00:00, 77.500
07/01/2017 19:30:00, 150.500
07/01/2017 20:00:00, 169.100
07/01/2017 20:30:00, 139.700
07/01/2017 21:00:00, 118.100
07/01/2017 21:30:00, 132.700
07/01/2017 22:00:00, 92.100
07/01/2017 22:30:00, 57.720
07/01/2017 23:00:00, 57.560
07/01/2017 23:30:00, 55.630
07/02/2017 00:00:00, 14.160
07/02/2017 00:30:00, 6.930
07/02/2017 01:00:00, 8.710
07/02/2017 01:30:00, 4.400
07/02/2017 02:00:00, 6.347
07/02/2017 02:30:00, 10.390
07/02/2017 03:00:00, 13.040
07/02/2017 03:30:00, 13.860
07/02/2017 04:00:00, 18.190
07/02/2017 04:30:00, 12.240
07/02/2017 05:00:00, 5.408
07/02/2017 05:30:00, 9.660
07/02/2017 06:00:00, 10.290
07/02/2017 06:30:00, 10.510
07/02/2017 07:00:00, 13.000
07/02/2017 07:30:00, 21.750
07/02/2017 08:00:00, 23.840
07/02/2017 08:30:00, 45.210
07/02/2017 09:00:00, 50.340
07/02/2017 09:30:00, 68.740
07/02/2017 10:00:00, 101.500
07/02/2017 10:30:00, 128.500
07/02/2017 11:00:00, 124.600
07/02/2017 11:30:00, 107.600
07/02/2017 12:00:00, 125.400
07/02/2017 12:30:00, 105.900
07/02/2017 13:00:00, 87.400
07/02/2017 13:30:00, 83.000
07/02/2017 14:00:00, 78.590
07/02/2017 14:30:00, 70.470
07/02/2017 15:00:00, 77.540
07/02/2017 15:30:00, 83.800
07/02/2017 16:00:00, 67.620
07/02/2017 16:30:00, 64.640
07/02/2017 17:00:00, 59.130
07/02/2017 17:30:00, 47.340
07/02/2017 18:00:00, 58.110
07/02/2017 18:30:00, 27.090
07/02/2017 19:00:00, 46.710
07/02/2017 19:30:00, 25.450
07/02/2017 20:00:00, 26.690
07/02/2017 20:30:00, 15.760
07/02/2017 21:00:00, 12.340
07/02/2017 21:30:00, 8.580
07/02/2017 22:00:00, 9.550
07/02/2017 22:30:00, 10.150
07/02/2017 23:00:00, 10.040
07/02/2017 23:30:00, 5.029
07/03/2017 00:00:00, 3.421
07/03/2017 00:30:00, 2.516
07/03/2017 01:00:00, 2.577
07/03/2017 01:30:00, 2.187
07/03/2017 02:00:00, 1.751
07/03/2017 02:30:00, 1.269
07/03/2017 03:00:00, 2.053
07/03/2017 03:30:00, 1.544
07/03/2017 04:00:00, 1.367
07/03/2017 04:30:00, 2.106
07/03/2017 05:00:00, 2.725
07/03/2017 05:30:00, 5.658
07/03/2017 06:00:00, 10.310
07/03/2017 06:30:00, 12.480
07/03/2017 07:00:00, 13.730
07/03/2017 07:30:00, 18.580
07/03/2017 08:00:00, 25.290
07/03/2017 08:30:00, 32.580
07/03/2017 09:00:00, 22.550
07/03/2017 09:30:00, 34.460
07/03/2017 10:00:00, 51.230
07/03/2017 10:30:00, 85.500
07/03/2017 11:00:00, 70.900
07/03/2017 11:30:00, 67.460
07/03/2017 12:00:00, 72.140
07/03/2017 12:30:00, 83.200
07/03/2017 13:00:00, 95.700
07/03/2017 13:30:00, 114.800
07/03/2017 14:00:00, 96.600
07/03/2017 14:30:00, 104.000
07/03/2017 15:00:00, 100.400
07/03/2017 15:30:00, 214.300
07/03/2017 16:00:00, 147.400
07/03/2017 16:30:00, 125.900
07/03/2017 17:00:00, 165.300
07/03/2017 17:30:00, 118.000
07/03/2017 18:00:00, 111.800
07/03/2017 18:30:00, 95.700
07/03/2017 19:00:00, 138.800
07/03/2017 19:30:00, 80.500
07/03/2017 20:00:00, 69.150
07/03/2017 20:30:00, 70.580
07/03/2017 21:00:00, 59.090
07/03/2017 21:30:00, 47.000
07/03/2017 22:00:00, 41.630
07/03/2017 22:30:00, 27.710
07/03/2017 23:00:00, 23.790
07/03/2017 23:30:00, 23.970
07/04/2017 00:00:00, 22.090
07/04/2017 00:30:00, 29.340
07/04/2017 01:00:00, 40.070
07/04/2017 01:30:00, 30.380
07/04/2017 02:00:00, 24.790
07/04/2017 02:30:00, 20.330
07/04/2017 03:00:00, 24.360
07/04/2017 03:30:00, 31.570
07/04/2017 04:00:00, 45.400
07/04/2017 04:30:00, 61.250
07/04/2017 05:00:00, 82.100
07/04/2017 05:30:00, 105.000
07/04/2017 06:00:00, 137.300
07/04/2017 06:30:00, 174.200
07/04/2017 07:00:00, 217.700
07/04/2017 07:30:00, 257.100
07/04/2017 08:00:00, 307.600
07/04/2017 08:30:00, 345.600
07/04/2017 09:00:00, 384.800
07/04/2017 09:30:00, 451.800
07/04/2017 10:00:00, 281.800
07/04/2017 10:30:00, 367.700
07/04/2017 11:00:00, 535.400
07/04/2017 11:30:00, 565.200
07/04/2017 12:00:00, 552.700
07/04/2017 12:30:00, 656.300
07/04/2017 13:00:00, 677.000
07/04/2017 13:30:00, 717.400
07/04/2017 14:00:00, 720.700
07/04/2017 14:30:00, 724.700
07/04/2017 15:00:00, 703.700
07/04/2017 15:30:00, 687.200
07/04/2017 16:00:00, 506.200
07/04/2017 16:30:00, 513.000
07/04/2017 17:00:00, 409.200
07/04/2017 17:30:00, 142.800
07/04/2017 18:00:00, 193.500
07/04/2017 18:30:00, 123.600
07/04/2017 19:00:00, 226.800
07/04/2017 19:30:00, 137.100
07/04/2017 20:00:00, 77.090
07/04/2017 20:30:00, 81.000
07/04/2017 21:00:00, 47.460
07/04/2017 21:30:00, 55.310
07/04/2017 22:00:00, 57.450
07/04/2017 22:30:00, 45.620
07/04/2017 23:00:00, 65.580
07/04/2017 23:30:00, 40.020
07/05/2017 00:00:00, 28.310
07/05/2017 00:30:00, 14.370
07/05/2017 01:00:00, 8.670
07/05/2017 01:30:00, 4.484
07/05/2017 02:00:00, 0.866
07/05/2017 02:30:00, 1.069
07/05/2017 03:00:00, 2.731
07/05/2017 03:30:00, 2.295
07/05/2017 04:00:00, 4.105
07/05/2017 04:30:00, 7.530
07/05/2017 05:00:00, 10.210
07/05/2017 05:30:00, 20.020
07/05/2017 06:00:00, 22.890
07/05/2017 06:30:00, 25.100
07/05/2017 07:00:00, 39.410
07/05/2017 07:30:00, 91.900
07/05/2017 08:00:00, 101.800
07/05/2017 08:30:00, 122.900
07/05/2017 09:00:00, 91.300
07/05/2017 09:30:00, 100.500
07/05/2017 10:00:00, 151.900
07/05/2017 10:30:00, 107.800
07/05/2017 11:00:00, 271.400
07/05/2017 11:30:00, 536.300
07/05/2017 12:00:00, 412.700
07/05/2017 12:30:00, 316.700
07/05/2017 13:00:00, 277.900
07/05/2017 13:30:00, 487.700
07/05/2017 14:00:00, 606.000
07/05/2017 14:30:00, 338.100
07/05/2017 15:00:00, 435.700
07/05/2017 15:30:00, 513.800
07/05/2017 16:00:00, 315.000
07/05/2017 16:30:00, 327.700
07/05/2017 17:00:00, 413.800
07/05/2017 17:30:00, 576.100
07/05/2017 18:00:00, 462.600
07/05/2017 18:30:00, 413.200
07/05/2017 19:00:00, 372.800
07/05/2017 19:30:00, 242.500
07/05/2017 20:00:00, 192.700
07/05/2017 20:30:00, 199.700
07/05/2017 21:00:00, 255.500
07/05/2017 21:30:00, 178.100
07/05/2017 22:00:00, 118.700
07/05/2017 22:30:00, 145.500
07/05/2017 23:00:00, 129.400
07/05/2017 23:30:00, 95.200
07/06/2017 00:00:00, 51.180
07/06/2017 00:30:00, 24.240
07/06/2017 01:00:00, 18.040
07/06/2017 01:30:00, 18.350
07/06/2017 02:00:00, 11.640
07/06/2017 02:30:00, 9.340
07/06/2017 03:00:00, 10.590
07/06/2017 03:30:00, 16.930
07/06/2017 04:00:00, 24.280
07/06/2017 04:30:00, 46.400
07/06/2017 05:00:00, 43.080
07/06/2017 05:30:00, 72.830
07/06/2017 06:00:00, 115.500
07/06/2017 06:30:00, 161.800
07/06/2017 07:00:00, 136.200
07/06/2017 07:30:00, 233.100
07/06/2017 08:00:00, 179.100
07/06/2017 08:30:00, 186.300
07/06/2017 09:00:00, 321.500
07/06/2017 09:30:00, 492.500
07/06/2017 10:00:00, 475.700
07/06/2017 10:30:00, 414.300
07/06/2017 11:00:00, 573.300
07/06/2017 11:30:00, 609.200
07/06/2017 12:00:00, 598.900
07/06/2017 12:30:00, 592.000
07/06/2017 13:00:00, 598.900
07/06/2017 13:30:00, 606.600
07/06/2017 14:00:00, 631.500
07/06/2017 14:30:00, 490.800
07/06/2017 15:00:00, 367.900
07/06/2017 15:30:00, 318.800
07/06/2017 16:00:00, 351.700
07/06/2017 16:30:00, 361.600
07/06/2017 17:00:00, 321.900
07/06/2017 17:30:00, 365.000
07/06/2017 18:00:00, 560.100
07/06/2017 18:30:00, 507.700
07/06/2017 19:00:00, 329.000
07/06/2017 19:30:00, 358.300
07/06/2017 20:00:00, 248.800
07/06/2017 20:30:00, 245.100
07/06/2017 21:00:00, 319.400
07/06/2017 21:30:00, 216.900
07/06/2017 22:00:00, 122.700
07/06/2017 22:30:00, 134.900
07/06/2017 23:00:00, 85.600
07/06/2017 23:30:00, 86.500
07/07/2017 00:00:00, 65.520
07/07/2017 00:30:00, 51.530
07/07/2017 01:00:00, 26.720
07/07/2017 01:30:00, 17.230
07/07/2017 02:00:00, 13.090
07/07/2017 02:30:00, 11.840
07/07/2017 03:00:00, 13.700
07/07/2017 03:30:00, 21.500
07/07/2017 04:00:00, 10.820
07/07/2017 04:30:00, 18.570
07/07/2017 05:00:00, 70.770
07/07/2017 05:30:00, 99.900
07/07/2017 06:00:00, 124.600
07/07/2017 06:30:00, 161.600
07/07/2017 07:00:00, 196.700
07/07/2017 07:30:00, 238.700
07/07/2017 08:00:00, 283.300
07/07/2017 08:30:00, 329.200
07/07/2017 09:00:00, 383.600
07/07/2017 09:30:00, 434.700
07/07/2017 10:00:00, 482.700
07/07/2017 10:30:00, 525.400
07/07/2017 11:00:00, 565.200
07/07/2017 11:30:00, 600.300
07/07/2017 12:00:00, 631.200
07/07/2017 12:30:00, 660.200
07/07/2017 13:00:00, 680.400
07/07/2017 13:30:00, 680.100
07/07/2017 14:00:00, 701.100
07/07/2017 14:30:00, 658.200
07/07/2017 15:00:00, 601.000
07/07/2017 15:30:00, 687.900
07/07/2017 16:00:00, 661.400
07/07/2017 16:30:00, 646.300
07/07/2017 17:00:00, 618.700
07/07/2017 17:30:00, 581.900
07/07/2017 18:00:00, 541.500
07/07/2017 18:30:00, 498.600
07/07/2017 19:00:00, 454.000
07/07/2017 19:30:00, 408.900
07/07/2017 20:00:00, 360.300
07/07/2017 20:30:00, 312.200
07/07/2017 21:00:00, 263.300
07/07/2017 21:30:00, 216.900
07/07/2017 22:00:00, 174.600
07/07/2017 22:30:00, 140.000
07/07/2017 23:00:00, 105.000
07/07/2017 23:30:00, 74.930
07/08/2017 00:00:00, 41.850
07/08/2017 00:30:00, 24.900
07/08/2017 01:00:00, 17.700
07/08/2017 01:30:00, 8.870
07/08/2017 02:00:00, 8.290
07/08/2017 02:30:00, 12.030
07/08/2017 03:00:00, 18.290
07/08/2017 03:30:00, 25.610
07/08/2017 04:00:00, 37.730
07/08/2017 04:30:00, 51.920
07/08/2017 05:00:00, 71.460
07/08/2017 05:30:00, 93.600
07/08/2017 06:00:00, 120.700
07/08/2017 06:30:00, 153.300
07/08/2017 07:00:00, 187.300
07/08/2017 07:30:00, 225.200
07/08/2017 08:00:00, 273.500
07/08/2017 08:30:00, 323.100
07/08/2017 09:00:00, 367.500
07/08/2017 09:30:00, 412.600
07/08/2017 10:00:00, 458.400
07/08/2017 10:30:00, 503.400
07/08/2017 11:00:00, 545.500
07/08/2017 11:30:00, 581.700
07/08/2017 12:00:00, 617.700
07/08/2017 12:30:00, 644.100
07/08/2017 13:00:00, 658.600
07/08/2017 13:30:00, 667.800
07/08/2017 14:00:00, 687.400
07/08/2017 14:30:00, 691.100
07/08/2017 15:00:00, 702.800
07/08/2017 15:30:00, 698.400
07/08/2017 16:00:00, 667.000
07/08/2017 16:30:00, 635.300
07/08/2017 17:00:00, 616.400
07/08/2017 17:30:00, 575.400
07/08/2017 18:00:00, 542.100
07/08/2017 18:30:00, 516.400
07/08/2017 19:00:00, 388.500
07/08/2017 19:30:00, 418.400
07/08/2017 20:00:00, 349.400
07/08/2017 20:30:00, 302.000
07/08/2017 21:00:00, 257.800
07/08/2017 21:30:00, 215.600
07/08/2017 22:00:00, 174.200
07/08/2017 22:30:00, 134.800
07/08/2017 23:00:00, 98.600
07/08/2017 23:30:00, 74.500
07/09/2017 00:00:00, 61.490
07/09/2017 00:30:00, 45.530
07/09/2017 01:00:00, 30.590
07/09/2017 01:30:00, 23.610
07/09/2017 02:00:00, 14.370
07/09/2017 02:30:00, 12.010
07/09/2017 03:00:00, 17.630
07/09/2017 03:30:00, 21.660
07/09/2017 04:00:00, 25.810
07/09/2017 04:30:00, 46.120
07/09/2017 05:00:00, 61.140
07/09/2017 05:30:00, 82.200
07/09/2017 06:00:00, 92.400
07/09/2017 06:30:00, 70.950
07/09/2017 07:00:00, 92.200
07/09/2017 07:30:00, 56.770
07/09/2017 08:00:00, 48.060
07/09/2017 08:30:00, 74.680
07/09/2017 09:00:00, 146.700
07/09/2017 09:30:00, 231.100
07/09/2017 10:00:00, 223.100
07/09/2017 10:30:00, 379.700
07/09/2017 11:00:00, 404.000
07/09/2017 11:30:00, 446.900
07/09/2017 12:00:00, 329.900
07/09/2017 12:30:00, 400.900
07/09/2017 13:00:00, 392.000
07/09/2017 13:30:00, 329.300
07/09/2017 14:00:00, 316.400
07/09/2017 14:30:00, 142.700
07/09/2017 15:00:00, 219.100
07/09/2017 15:30:00, 515.800
07/09/2017 16:00:00, 464.800
07/09/2017 16:30:00, 420.600
07/09/2017 17:00:00, 420.600
07/09/2017 17:30:00, 263.700
07/09/2017 18:00:00, 209.100
07/09/2017 18:30:00, 226.300
07/09/2017 19:00:00, 124.200
07/09/2017 19:30:00, 178.700
07/09/2017 20:00:00, 128.700
07/09/2017 20:30:00, 56.680
07/09/2017 21:00:00, 65.510
07/09/2017 21:30:00, 45.440
07/09/2017 22:00:00, 70.640
07/09/2017 22:30:00, 30.330
07/09/2017 23:00:00, 43.380
07/09/2017 23:30:00, 37.010
07/10/2017 00:00:00, 19.760
07/10/2017 00:30:00, 15.240
07/10/2017 01:00:00, 11.570
07/10/2017 01:30:00, 7.394
07/10/2017 02:00:00, 3.602
07/10/2017 02:30:00, 4.525
07/10/2017 03:00:00, 5.414
07/10/2017 03:30:00, 7.352
07/10/2017 04:00:00, 11.020
07/10/2017 04:30:00, 21.640
07/10/2017 05:00:00, 33.130
07/10/2017 05:30:00, 44.920
07/10/2017 06:00:00, 63.040
07/10/2017 06:30:00, 77.870
07/10/2017 07:00:00, 117.900
07/10/2017 07:30:00, 150.900
07/10/2017 08:00:00, 214.100
07/10/2017 08:30:00, 241.200
07/10/2017 09:00:00, 234.300
07/10/2017 09:30:00, 255.900
07/10/2017 10:00:00, 207.800
07/10/2017 10:30:00, 277.500
07/10/2017 11:00:00, 305.100
07/10/2017 11:30:00, 479.600
07/10/2017 12:00:00, 563.800
07/10/2017 12:30:00, 535.800
07/10/2017 13:00:00, 666.000
07/10/2017 13:30:00, 518.100
07/10/2017 14:00:00, 570.900
07/10/2017 14:30:00, 309.700
07/10/2017 15:00:00, 323.700
07/10/2017 15:30:00, 181.400
07/10/2017 16:00:00, 151.600
07/10/2017 16:30:00, 142.000
07/10/2017 17:00:00, 81.100
07/10/2017 17:30:00, 59.480
07/10/2017 18:00:00, 83.400
07/10/2017 18:30:00, 93.900
07/10/2017 19:00:00, 86.900
07/10/2017 19:30:00, 84.300
07/10/2017 20:00:00, 57.310
07/10/2017 20:30:00, 44.990
07/10/2017 21:00:00, 37.460
07/10/2017 21:30:00, 28.170
07/10/2017 22:00:00, 25.110
07/10/2017 22:30:00, 23.970
07/10/2017 23:00:00, 20.700
07/10/2017 23:30:00, 15.720
07/11/2017 00:00:00, 13.110
07/11/2017 00:30:00, 9.470
07/11/2017 01:00:00, 5.468
07/11/2017 01:30:00, 3.280
07/11/2017 02:00:00, 2.585
07/11/2017 02:30:00, 2.620
07/11/2017 03:00:00, 2.729
07/11/2017 03:30:00, 2.831
07/11/2017 04:00:00, 3.473
07/11/2017 04:30:00, 5.492
07/11/2017 05:00:00, 8.880
07/11/2017 05:30:00, 11.460
07/11/2017 06:00:00, 16.390
07/11/2017 06:30:00, 30.480
07/11/2017 07:00:00, 49.410
07/11/2017 07:30:00, 85.700
07/11/2017 08:00:00, 95.800
07/11/2017 08:30:00, 132.700
07/11/2017 09:00:00, 150.900
07/11/2017 09:30:00, 186.100
07/11/2017 10:00:00, 208.700
07/11/2017 10:30:00, 235.400
07/11/2017 11:00:00, 268.500
07/11/2017 11:30:00, 275.100
07/11/2017 12:00:00, 292.400
07/11/2017 12:30:00, 358.800
07/11/2017 13:00:00, 413.000
07/11/2017 13:30:00, 499.300
07/11/2017 14:00:00, 521.400
07/11/2017 14:30:00, 495.900
07/11/2017 15:00:00, 572.800
07/11/2017 15:30:00, 569.500
07/11/2017 16:00:00, 594.000
07/11/2017 16:30:00, 536.400
07/11/2017 17:00:00, 521.400
07/11/2017 17:30:00, 498.500
07/11/2017 18:00:00, 458.100
07/11/2017 18:30:00, 375.400
07/11/2017 19:00:00, 371.600
07/11/2017 19:30:00, 291.700
07/11/2017 20:00:00, 171.700
07/11/2017 20:30:00, 177.200
07/11/2017 21:00:00, 183.900
07/11/2017 21:30:00, 105.400
07/11/2017 22:00:00, 70.880
07/11/2017 22:30:00, 54.070
07/11/2017 23:00:00, 33.910
07/11/2017 23:30:00, 18.550
07/12/2017 00:00:00, 12.640
07/12/2017 00:30:00, 7.674
07/12/2017 01:00:00, 4.051
07/12/2017 01:30:00, 4.107
07/12/2017 02:00:00, 3.089
07/12/2017 02:30:00, 2.989
07/12/2017 03:00:00, 3.876
07/12/2017 03:30:00, 6.746
07/12/2017 04:00:00, 8.870
07/12/2017 04:30:00, 12.390
07/12/2017 05:00:00, 16.210
07/12/2017 05:30:00, 24.420
07/12/2017 06:00:00, 39.040
07/12/2017 06:30:00, 60.560
07/12/2017 07:00:00, 122.100
07/12/2017 07:30:00, 142.900
07/12/2017 08:00:00, 262.700
07/12/2017 08:30:00, 267.100
07/12/2017 09:00:00, 177.600
07/12/2017 09:30:00, 174.500
07/12/2017 10:00:00, 228.700
07/12/2017 10:30:00, 335.900
07/12/2017 11:00:00, 282.000
07/12/2017 11:30:00, 161.100
07/12/2017 12:00:00, 67.390
07/12/2017 12:30:00, 15.950
07/12/2017 13:00:00, 19.620
07/12/2017 13:30:00, 25.700
07/12/2017 14:00:00, 67.410
07/12/2017 14:30:00, 120.200
07/12/2017 15:00:00, 172.200
07/12/2017 15:30:00, 305.200
07/12/2017 16:00:00, 389.600
07/12/2017 16:30:00, 355.300
07/12/2017 17:00:00, 402.800
07/12/2017 17:30:00, 260.200
07/12/2017 18:00:00, 211.300
07/12/2017 18:30:00, 169.000
07/12/2017 19:00:00, 156.700
07/12/2017 19:30:00, 194.600
07/12/2017 20:00:00, 129.300
07/12/2017 20:30:00, 118.900
07/12/2017 21:00:00, 95.000
07/12/2017 21:30:00, 101.100
07/12/2017 22:00:00, 69.640
07/12/2017 22:30:00, 27.650
07/12/2017 23:00:00, 18.950
07/12/2017 23:30:00, 18.200
07/13/2017 00:00:00, 17.360
07/13/2017 00:30:00, 14.290
07/13/2017 01:00:00, 8.570
07/13/2017 01:30:00, 5.412
07/13/2017 02:00:00, 4.417
07/13/2017 02:30:00, 4.792
07/13/2017 03:00:00, 5.733
07/13/2017 03:30:00, 9.550
07/13/2017 04:00:00, 14.050
07/13/2017 04:30:00, 24.610
07/13/2017 05:00:00, 41.630
07/13/2017 05:30:00, 66.220
07/13/2017 06:00:00, 86.600
07/13/2017 06:30:00, 113.600
07/13/2017 07:00:00, 140.500
07/13/2017 07:30:00, 170.200
07/13/2017 08:00:00, 205.300
07/13/2017 08:30:00, 246.000
07/13/2017 09:00:00, 285.800
07/13/2017 09:30:00, 341.900
07/13/2017 10:00:00, 385.300
07/13/2017 10:30:00, 410.300
07/13/2017 11:00:00, 455.800
07/13/2017 11:30:00, 493.800
07/13/2017 12:00:00, 513.000
07/13/2017 12:30:00, 521.200
07/13/2017 13:00:00, 566.000
07/13/2017 13:30:00, 594.600
07/13/2017 14:00:00, 599.800
07/13/2017 14:30:00, 600.300
07/13/2017 15:00:00, 591.800
07/13/2017 15:30:00, 588.800
07/13/2017 16:00:00, 572.100
07/13/2017 16:30:00, 555.800
07/13/2017 17:00:00, 519.600
07/13/2017 17:30:00, 502.400
07/13/2017 18:00:00, 456.700
07/13/2017 18:30:00, 410.400
07/13/2017 19:00:00, 369.700
07/13/2017 19:30:00, 316.100
07/13/2017 20:00:00, 275.100
07/13/2017 20:30:00, 231.600
07/13/2017 21:00:00, 188.300
07/13/2017 21:30:00, 149.500
07/13/2017 22:00:00, 116.600
07/13/2017 22:30:00, 87.200
07/13/2017 23:00:00, 63.690
07/13/2017 23:30:00, 43.270
07/14/2017 00:00:00, 30.230
07/14/2017 00:30:00, 20.020
