DateTime, Jsn (W/m2)
08/09/2017 23:30:00, 1.686
08/10/2017 00:00:00, 0.000
08/10/2017 00:30:00, 0.103
08/10/2017 01:00:00, 0.000
08/10/2017 01:30:00, 0.000
08/10/2017 02:00:00, 0.000
08/10/2017 02:30:00, 0.000
08/10/2017 03:00:00, 0.000
08/10/2017 03:30:00, 0.000
08/10/2017 04:00:00, 0.000
08/10/2017 04:30:00, 0.777
08/10/2017 05:00:00, 2.331
08/10/2017 05:30:00, 6.753
08/10/2017 06:00:00, 12.640
08/10/2017 06:30:00, 16.610
08/10/2017 07:00:00, 19.630
08/10/2017 07:30:00, 39.940
08/10/2017 08:00:00, 59.830
08/10/2017 08:30:00, 189.900
08/10/2017 09:00:00, 280.400
08/10/2017 09:30:00, 316.100
08/10/2017 10:00:00, 355.100
08/10/2017 10:30:00, 375.900
08/10/2017 11:00:00, 422.600
08/10/2017 11:30:00, 466.300
08/10/2017 12:00:00, 462.600
08/10/2017 12:30:00, 530.500
08/10/2017 13:00:00, 590.900
08/10/2017 13:30:00, 586.200
08/10/2017 14:00:00, 507.300
08/10/2017 14:30:00, 335.500
08/10/2017 15:00:00, 273.500
08/10/2017 15:30:00, 239.200
08/10/2017 16:00:00, 155.300
08/10/2017 16:30:00, 142.100
08/10/2017 17:00:00, 139.600
08/10/2017 17:30:00, 95.400
08/10/2017 18:00:00, 96.000
08/10/2017 18:30:00, 112.000
08/10/2017 19:00:00, 116.700
08/10/2017 19:30:00, 98.900
08/10/2017 20:00:00, 95.600
08/10/2017 20:30:00, 57.650
08/10/2017 21:00:00, 37.910
08/10/2017 21:30:00, 15.910
08/10/2017 22:00:00, 9.620
08/10/2017 22:30:00, 8.690
08/10/2017 23:00:00, 5.652
08/10/2017 23:30:00, 1.227
08/11/2017 00:00:00, 0.316
08/11/2017 00:30:00, 0.000
08/11/2017 01:00:00, 0.000
08/11/2017 01:30:00, 0.000
08/11/2017 02:00:00, 0.000
08/11/2017 02:30:00, 0.000
08/11/2017 03:00:00, 0.000
08/11/2017 03:30:00, 0.000
08/11/2017 04:00:00, 0.000
08/11/2017 04:30:00, 0.000
08/11/2017 05:00:00, 0.065
08/11/2017 05:30:00, 3.092
08/11/2017 06:00:00, 10.140
08/11/2017 06:30:00, 30.050
08/11/2017 07:00:00, 36.550
08/11/2017 07:30:00, 125.300
08/11/2017 08:00:00, 168.500
08/11/2017 08:30:00, 210.300
08/11/2017 09:00:00, 259.000
08/11/2017 09:30:00, 309.400
08/11/2017 10:00:00, 343.500
08/11/2017 10:30:00, 403.400
08/11/2017 11:00:00, 440.200
08/11/2017 11:30:00, 478.500
08/11/2017 12:00:00, 515.300
08/11/2017 12:30:00, 549.600
08/11/2017 13:00:00, 574.200
08/11/2017 13:30:00, 587.900
08/11/2017 14:00:00, 603.900
08/11/2017 14:30:00, 566.200
08/11/2017 15:00:00, 646.100
08/11/2017 15:30:00, 641.000
08/11/2017 16:00:00, 601.200
08/11/2017 16:30:00, 452.000
08/11/2017 17:00:00, 158.100
08/11/2017 17:30:00, 392.400
08/11/2017 18:00:00, 170.500
08/11/2017 18:30:00, 378.000
08/11/2017 19:00:00, 351.800
08/11/2017 19:30:00, 274.100
08/11/2017 20:00:00, 154.400
08/11/2017 20:30:00, 178.800
08/11/2017 21:00:00, 105.700
08/11/2017 21:30:00, 55.770
08/11/2017 22:00:00, 35.420
08/11/2017 22:30:00, 36.130
08/11/2017 23:00:00, 8.160
08/11/2017 23:30:00, 0.935
08/12/2017 00:00:00, 0.000
08/12/2017 00:30:00, 0.000
08/12/2017 01:00:00, 0.000
08/12/2017 01:30:00, 0.000
08/12/2017 02:00:00, 0.000
08/12/2017 02:30:00, 0.000
08/12/2017 03:00:00, 0.000
08/12/2017 03:30:00, 0.000
08/12/2017 04:00:00, 0.000
08/12/2017 04:30:00, 0.000
08/12/2017 05:00:00, 0.610
08/12/2017 05:30:00, 5.587
08/12/2017 06:00:00, 21.270
08/12/2017 06:30:00, 66.330
08/12/2017 07:00:00, 87.000
08/12/2017 07:30:00, 92.800
08/12/2017 08:00:00, 146.800
08/12/2017 08:30:00, 219.300
08/12/2017 09:00:00, 248.400
08/12/2017 09:30:00, 275.300
08/12/2017 10:00:00, 325.200
08/12/2017 10:30:00, 392.200
08/12/2017 11:00:00, 355.700
08/12/2017 11:30:00, 216.300
08/12/2017 12:00:00, 289.100
08/12/2017 12:30:00, 308.400
08/12/2017 13:00:00, 401.500
08/12/2017 13:30:00, 336.100
08/12/2017 14:00:00, 255.500
08/12/2017 14:30:00, 268.200
08/12/2017 15:00:00, 275.700
08/12/2017 15:30:00, 184.400
08/12/2017 16:00:00, 108.500
08/12/2017 16:30:00, 96.200
08/12/2017 17:00:00, 75.740
08/12/2017 17:30:00, 74.390
08/12/2017 18:00:00, 58.580
08/12/2017 18:30:00, 65.180
08/12/2017 19:00:00, 49.720
08/12/2017 19:30:00, 36.050
08/12/2017 20:00:00, 33.230
08/12/2017 20:30:00, 29.510
08/12/2017 21:00:00, 17.070
08/12/2017 21:30:00, 10.770
08/12/2017 22:00:00, 7.476
08/12/2017 22:30:00, 4.459
08/12/2017 23:00:00, 1.084
08/12/2017 23:30:00, 0.170
08/13/2017 00:00:00, 0.000
08/13/2017 00:30:00, 0.000
08/13/2017 01:00:00, 0.000
08/13/2017 01:30:00, 0.000
08/13/2017 02:00:00, 0.000
08/13/2017 02:30:00, 0.000
08/13/2017 03:00:00, 0.000
08/13/2017 03:30:00, 0.000
08/13/2017 04:00:00, 0.000
08/13/2017 04:30:00, 0.000
08/13/2017 05:00:00, 0.334
08/13/2017 05:30:00, 1.137
08/13/2017 06:00:00, 3.120
08/13/2017 06:30:00, 6.393
08/13/2017 07:00:00, 11.460
08/13/2017 07:30:00, 16.590
08/13/2017 08:00:00, 23.550
08/13/2017 08:30:00, 41.490
08/13/2017 09:00:00, 52.680
08/13/2017 09:30:00, 69.840
08/13/2017 10:00:00, 75.920
08/13/2017 10:30:00, 72.450
08/13/2017 11:00:00, 59.590
08/13/2017 11:30:00, 61.780
08/13/2017 12:00:00, 80.700
08/13/2017 12:30:00, 131.200
08/13/2017 13:00:00, 97.400
08/13/2017 13:30:00, 99.500
08/13/2017 14:00:00, 88.300
08/13/2017 14:30:00, 96.300
08/13/2017 15:00:00, 98.200
08/13/2017 15:30:00, 102.700
08/13/2017 16:00:00, 83.500
08/13/2017 16:30:00, 81.200
08/13/2017 17:00:00, 69.150
08/13/2017 17:30:00, 73.660
08/13/2017 18:00:00, 67.940
08/13/2017 18:30:00, 70.850
08/13/2017 19:00:00, 64.810
08/13/2017 19:30:00, 56.930
08/13/2017 20:00:00, 30.230
08/13/2017 20:30:00, 24.100
08/13/2017 21:00:00, 20.810
08/13/2017 21:30:00, 16.090
08/13/2017 22:00:00, 15.050
08/13/2017 22:30:00, 7.398
08/13/2017 23:00:00, 3.665
08/13/2017 23:30:00, 0.739
08/14/2017 00:00:00, 0.078
08/14/2017 00:30:00, 0.000
08/14/2017 01:00:00, 0.000
08/14/2017 01:30:00, 0.000
08/14/2017 02:00:00, 0.000
08/14/2017 02:30:00, 0.000
08/14/2017 03:00:00, 0.000
08/14/2017 03:30:00, 0.000
08/14/2017 04:00:00, 0.017
08/14/2017 04:30:00, 0.323
08/14/2017 05:00:00, 0.563
08/14/2017 05:30:00, 1.948
08/14/2017 06:00:00, 4.737
08/14/2017 06:30:00, 12.070
08/14/2017 07:00:00, 20.490
08/14/2017 07:30:00, 28.450
08/14/2017 08:00:00, 38.730
08/14/2017 08:30:00, 48.560
08/14/2017 09:00:00, 63.550
08/14/2017 09:30:00, 79.850
08/14/2017 10:00:00, 88.900
08/14/2017 10:30:00, 102.000
08/14/2017 11:00:00, 91.700
08/14/2017 11:30:00, 96.100
08/14/2017 12:00:00, 147.100
08/14/2017 12:30:00, 141.400
08/14/2017 13:00:00, 136.700
08/14/2017 13:30:00, 178.700
08/14/2017 14:00:00, 188.400
08/14/2017 14:30:00, 157.900
08/14/2017 15:00:00, 291.500
08/14/2017 15:30:00, 243.400
08/14/2017 16:00:00, 298.500
08/14/2017 16:30:00, 242.800
08/14/2017 17:00:00, 257.400
08/14/2017 17:30:00, 240.900
08/14/2017 18:00:00, 133.500
08/14/2017 18:30:00, 83.800
08/14/2017 19:00:00, 81.400
08/14/2017 19:30:00, 48.340
08/14/2017 20:00:00, 36.130
08/14/2017 20:30:00, 34.640
08/14/2017 21:00:00, 43.330
08/14/2017 21:30:00, 21.350
08/14/2017 22:00:00, 14.330
08/14/2017 22:30:00, 5.203
08/14/2017 23:00:00, 1.640
08/14/2017 23:30:00, 0.257
08/15/2017 00:00:00, 0.000
08/15/2017 00:30:00, 0.000
08/15/2017 01:00:00, 0.000
08/15/2017 01:30:00, 0.000
08/15/2017 02:00:00, 0.000
08/15/2017 02:30:00, 0.000
08/15/2017 03:00:00, 0.000
08/15/2017 03:30:00, 0.000
08/15/2017 04:00:00, 0.000
08/15/2017 04:30:00, 0.000
08/15/2017 05:00:00, 0.099
08/15/2017 05:30:00, 2.085
08/15/2017 06:00:00, 4.891
08/15/2017 06:30:00, 11.200
08/15/2017 07:00:00, 17.840
08/15/2017 07:30:00, 17.340
08/15/2017 08:00:00, 48.780
08/15/2017 08:30:00, 133.500
08/15/2017 09:00:00, 129.100
08/15/2017 09:30:00, 151.900
08/15/2017 10:00:00, 124.500
08/15/2017 10:30:00, 122.100
08/15/2017 11:00:00, 110.900
08/15/2017 11:30:00, 151.400
08/15/2017 12:00:00, 169.300
08/15/2017 12:30:00, 216.900
08/15/2017 13:00:00, 305.900
08/15/2017 13:30:00, 237.600
08/15/2017 14:00:00, 268.500
08/15/2017 14:30:00, 190.000
08/15/2017 15:00:00, 271.600
08/15/2017 15:30:00, 307.600
08/15/2017 16:00:00, 197.000
08/15/2017 16:30:00, 152.500
08/15/2017 17:00:00, 105.200
08/15/2017 17:30:00, 69.670
08/15/2017 18:00:00, 77.650
08/15/2017 18:30:00, 53.960
08/15/2017 19:00:00, 48.870
08/15/2017 19:30:00, 42.890
08/15/2017 20:00:00, 31.580
08/15/2017 20:30:00, 26.280
08/15/2017 21:00:00, 21.310
08/15/2017 21:30:00, 15.610
08/15/2017 22:00:00, 7.099
08/15/2017 22:30:00, 4.776
08/15/2017 23:00:00, 1.330
08/15/2017 23:30:00, 0.175
08/16/2017 00:00:00, 0.000
08/16/2017 00:30:00, 0.000
08/16/2017 01:00:00, 0.000
08/16/2017 01:30:00, 0.000
08/16/2017 02:00:00, 0.000
08/16/2017 02:30:00, 0.000
08/16/2017 03:00:00, 0.000
08/16/2017 03:30:00, 0.000
08/16/2017 04:00:00, 0.000
08/16/2017 04:30:00, 0.000
08/16/2017 05:00:00, 0.000
08/16/2017 05:30:00, 1.398
08/16/2017 06:00:00, 8.200
08/16/2017 06:30:00, 40.940
08/16/2017 07:00:00, 48.110
08/16/2017 07:30:00, 54.520
08/16/2017 08:00:00, 54.230
08/16/2017 08:30:00, 82.400
08/16/2017 09:00:00, 126.100
08/16/2017 09:30:00, 189.000
08/16/2017 10:00:00, 237.700
08/16/2017 10:30:00, 136.600
08/16/2017 11:00:00, 120.900
08/16/2017 11:30:00, 358.700
08/16/2017 12:00:00, 386.500
08/16/2017 12:30:00, 568.300
08/16/2017 13:00:00, 511.200
08/16/2017 13:30:00, 312.600
08/16/2017 14:00:00, 532.300
08/16/2017 14:30:00, 469.600
08/16/2017 15:00:00, 361.600
08/16/2017 15:30:00, 290.200
08/16/2017 16:00:00, 517.800
08/16/2017 16:30:00, 534.900
08/16/2017 17:00:00, 500.400
08/16/2017 17:30:00, 466.400
08/16/2017 18:00:00, 427.500
08/16/2017 18:30:00, 383.600
08/16/2017 19:00:00, 339.100
08/16/2017 19:30:00, 248.300
08/16/2017 20:00:00, 233.000
08/16/2017 20:30:00, 189.800
08/16/2017 21:00:00, 173.300
08/16/2017 21:30:00, 103.200
08/16/2017 22:00:00, 46.060
08/16/2017 22:30:00, 7.782
08/16/2017 23:00:00, 3.341
08/16/2017 23:30:00, 0.077
08/17/2017 00:00:00, 0.000
08/17/2017 00:30:00, 0.000
08/17/2017 01:00:00, 0.000
08/17/2017 01:30:00, 0.000
08/17/2017 02:00:00, 0.000
08/17/2017 02:30:00, 0.000
08/17/2017 03:00:00, 0.000
08/17/2017 03:30:00, 0.051
08/17/2017 04:00:00, 0.000
08/17/2017 04:30:00, 0.161
08/17/2017 05:00:00, 0.170
08/17/2017 05:30:00, 0.459
08/17/2017 06:00:00, 2.478
08/17/2017 06:30:00, 10.220
08/17/2017 07:00:00, 29.640
08/17/2017 07:30:00, 23.240
08/17/2017 08:00:00, 24.740
08/17/2017 08:30:00, 59.780
08/17/2017 09:00:00, 253.000
08/17/2017 09:30:00, 152.500
08/17/2017 10:00:00, 142.100
08/17/2017 10:30:00, 239.500
08/17/2017 11:00:00, 327.200
08/17/2017 11:30:00, 248.700
08/17/2017 12:00:00, 224.800
08/17/2017 12:30:00, 343.700
08/17/2017 13:00:00, 279.100
08/17/2017 13:30:00, 307.100
08/17/2017 14:00:00, 362.400
08/17/2017 14:30:00, 363.800
08/17/2017 15:00:00, 400.400
08/17/2017 15:30:00, 240.000
08/17/2017 16:00:00, 271.600
08/17/2017 16:30:00, 60.920
08/17/2017 17:00:00, 158.900
08/17/2017 17:30:00, 127.600
08/17/2017 18:00:00, 202.000
08/17/2017 18:30:00, 475.300
08/17/2017 19:00:00, 188.200
08/17/2017 19:30:00, 115.700
08/17/2017 20:00:00, 74.680
08/17/2017 20:30:00, 91.400
08/17/2017 21:00:00, 86.200
08/17/2017 21:30:00, 98.700
08/17/2017 22:00:00, 59.900
08/17/2017 22:30:00, 26.440
08/17/2017 23:00:00, 9.180
08/17/2017 23:30:00, 0.655
08/18/2017 00:00:00, 0.000
08/18/2017 00:30:00, 0.000
08/18/2017 01:00:00, 0.000
08/18/2017 01:30:00, 0.000
08/18/2017 02:00:00, 0.062
08/18/2017 02:30:00, 0.627
08/18/2017 03:00:00, 0.196
08/18/2017 03:30:00, 0.009
08/18/2017 04:00:00, 0.088
08/18/2017 04:30:00, 0.111
08/18/2017 05:00:00, 0.000
08/18/2017 05:30:00, 0.174
08/18/2017 06:00:00, 1.596
08/18/2017 06:30:00, 7.203
08/18/2017 07:00:00, 12.670
08/18/2017 07:30:00, 23.360
08/18/2017 08:00:00, 45.030
08/18/2017 08:30:00, 41.850
08/18/2017 09:00:00, 47.630
08/18/2017 09:30:00, 66.220
08/18/2017 10:00:00, 79.760
08/18/2017 10:30:00, 104.500
08/18/2017 11:00:00, 162.700
08/18/2017 11:30:00, 172.400
08/18/2017 12:00:00, 152.400
08/18/2017 12:30:00, 178.600
08/18/2017 13:00:00, 239.500
08/18/2017 13:30:00, 338.000
08/18/2017 14:00:00, 547.700
08/18/2017 14:30:00, 446.800
08/18/2017 15:00:00, 373.900
08/18/2017 15:30:00, 241.900
08/18/2017 16:00:00, 238.100
08/18/2017 16:30:00, 188.000
08/18/2017 17:00:00, 241.600
08/18/2017 17:30:00, 220.600
08/18/2017 18:00:00, 84.300
08/18/2017 18:30:00, 63.720
08/18/2017 19:00:00, 50.680
08/18/2017 19:30:00, 17.060
08/18/2017 20:00:00, 75.570
08/18/2017 20:30:00, 46.290
08/18/2017 21:00:00, 45.150
08/18/2017 21:30:00, 59.400
08/18/2017 22:00:00, 22.020
08/18/2017 22:30:00, 7.965
08/18/2017 23:00:00, 0.878
08/18/2017 23:30:00, 0.000
08/19/2017 00:00:00, 0.000
08/19/2017 00:30:00, 0.190
08/19/2017 01:00:00, 0.000
08/19/2017 01:30:00, 0.000
08/19/2017 02:00:00, 0.000
08/19/2017 02:30:00, 0.000
08/19/2017 03:00:00, 0.000
08/19/2017 03:30:00, 0.003
08/19/2017 04:00:00, 0.000
08/19/2017 04:30:00, 0.000
08/19/2017 05:00:00, 0.090
08/19/2017 05:30:00, 2.220
08/19/2017 06:00:00, 5.639
08/19/2017 06:30:00, 10.620
08/19/2017 07:00:00, 26.010
08/19/2017 07:30:00, 31.910
08/19/2017 08:00:00, 49.890
08/19/2017 08:30:00, 71.790
08/19/2017 09:00:00, 95.400
08/19/2017 09:30:00, 139.700
08/19/2017 10:00:00, 169.900
08/19/2017 10:30:00, 192.200
08/19/2017 11:00:00, 158.300
08/19/2017 11:30:00, 176.900
08/19/2017 12:00:00, 222.500
08/19/2017 12:30:00, 197.300
08/19/2017 13:00:00, 161.600
08/19/2017 13:30:00, 181.400
08/19/2017 14:00:00, 125.700
08/19/2017 14:30:00, 139.000
08/19/2017 15:00:00, 136.300
08/19/2017 15:30:00, 102.700
08/19/2017 16:00:00, 89.200
08/19/2017 16:30:00, 74.880
08/19/2017 17:00:00, 47.660
08/19/2017 17:30:00, 129.900
08/19/2017 18:00:00, 172.700
08/19/2017 18:30:00, 124.100
08/19/2017 19:00:00, 136.700
08/19/2017 19:30:00, 111.200
08/19/2017 20:00:00, 67.930
08/19/2017 20:30:00, 44.530
08/19/2017 21:00:00, 33.420
08/19/2017 21:30:00, 23.750
08/19/2017 22:00:00, 11.580
08/19/2017 22:30:00, 5.613
08/19/2017 23:00:00, 0.857
08/19/2017 23:30:00, 0.012
08/20/2017 00:00:00, 0.000
08/20/2017 00:30:00, 0.000
08/20/2017 01:00:00, 0.000
08/20/2017 01:30:00, 0.000
08/20/2017 02:00:00, 0.000
08/20/2017 02:30:00, 0.000
08/20/2017 03:00:00, 0.000
08/20/2017 03:30:00, 0.000
08/20/2017 04:00:00, 0.000
08/20/2017 04:30:00, 0.000
08/20/2017 05:00:00, 0.000
08/20/2017 05:30:00, 0.329
08/20/2017 06:00:00, 1.357
08/20/2017 06:30:00, 3.576
08/20/2017 07:00:00, 7.748
08/20/2017 07:30:00, 27.480
08/20/2017 08:00:00, 31.870
08/20/2017 08:30:00, 80.700
08/20/2017 09:00:00, 72.380
08/20/2017 09:30:00, 113.600
08/20/2017 10:00:00, 135.300
08/20/2017 10:30:00, 140.500
08/20/2017 11:00:00, 140.300
08/20/2017 11:30:00, 167.100
08/20/2017 12:00:00, 193.400
08/20/2017 12:30:00, 169.000
08/20/2017 13:00:00, 202.600
08/20/2017 13:30:00, 161.500
08/20/2017 14:00:00, 188.100
08/20/2017 14:30:00, 204.700
08/20/2017 15:00:00, 191.700
08/20/2017 15:30:00, 196.100
08/20/2017 16:00:00, 241.600
08/20/2017 16:30:00, 248.700
08/20/2017 17:00:00, 225.700
08/20/2017 17:30:00, 180.000
08/20/2017 18:00:00, 294.300
08/20/2017 18:30:00, 139.900
08/20/2017 19:00:00, 126.200
08/20/2017 19:30:00, 88.200
08/20/2017 20:00:00, 34.610
08/20/2017 20:30:00, 23.530
08/20/2017 21:00:00, 35.180
08/20/2017 21:30:00, 28.230
08/20/2017 22:00:00, 12.220
08/20/2017 22:30:00, 5.996
08/20/2017 23:00:00, 0.959
08/20/2017 23:30:00, 0.000
08/21/2017 00:00:00, 0.000
08/21/2017 00:30:00, 0.000
08/21/2017 01:00:00, 0.000
08/21/2017 01:30:00, 0.000
08/21/2017 02:00:00, 0.000
08/21/2017 02:30:00, 0.000
08/21/2017 03:00:00, 0.000
08/21/2017 03:30:00, 0.000
08/21/2017 04:00:00, 0.000
08/21/2017 04:30:00, 0.000
08/21/2017 05:00:00, 0.000
08/21/2017 05:30:00, 0.000
08/21/2017 06:00:00, 1.249
08/21/2017 06:30:00, 10.390
08/21/2017 07:00:00, 52.150
08/21/2017 07:30:00, 91.300
08/21/2017 08:00:00, 56.760
08/21/2017 08:30:00, 85.200
08/21/2017 09:00:00, 126.500
08/21/2017 09:30:00, 132.600
08/21/2017 10:00:00, 179.200
08/21/2017 10:30:00, 267.800
08/21/2017 11:00:00, 215.400
08/21/2017 11:30:00, 209.100
08/21/2017 12:00:00, 209.300
08/21/2017 12:30:00, 243.200
08/21/2017 13:00:00, 243.100
08/21/2017 13:30:00, 236.900
08/21/2017 14:00:00, 266.800
08/21/2017 14:30:00, 171.800
08/21/2017 15:00:00, 197.400
08/21/2017 15:30:00, 292.300
08/21/2017 16:00:00, 360.700
08/21/2017 16:30:00, 343.500
08/21/2017 17:00:00, 320.300
08/21/2017 17:30:00, 370.300
08/21/2017 18:00:00, 321.600
08/21/2017 18:30:00, 179.100
08/21/2017 19:00:00, 148.300
08/21/2017 19:30:00, 106.400
08/21/2017 20:00:00, 81.600
08/21/2017 20:30:00, 122.500
08/21/2017 21:00:00, 125.500
08/21/2017 21:30:00, 64.100
08/21/2017 22:00:00, 14.400
08/21/2017 22:30:00, 5.579
08/21/2017 23:00:00, 0.232
08/21/2017 23:30:00, 0.000
08/22/2017 00:00:00, 0.000
08/22/2017 00:30:00, 0.000
08/22/2017 01:00:00, 0.000
08/22/2017 01:30:00, 0.000
08/22/2017 02:00:00, 0.000
08/22/2017 02:30:00, 0.000
08/22/2017 03:00:00, 0.000
08/22/2017 03:30:00, 0.000
08/22/2017 04:00:00, 0.000
08/22/2017 04:30:00, 0.000
08/22/2017 05:00:00, 0.000
08/22/2017 05:30:00, 0.000
08/22/2017 06:00:00, 2.366
08/22/2017 06:30:00, 10.440
08/22/2017 07:00:00, 38.380
08/22/2017 07:30:00, 83.700
08/22/2017 08:00:00, 112.100
08/22/2017 08:30:00, 171.000
08/22/2017 09:00:00, 222.600
08/22/2017 09:30:00, 172.700
08/22/2017 10:00:00, 245.600
08/22/2017 10:30:00, 237.500
08/22/2017 11:00:00, 271.300
08/22/2017 11:30:00, 286.500
08/22/2017 12:00:00, 398.300
08/22/2017 12:30:00, 473.200
08/22/2017 13:00:00, 470.400
08/22/2017 13:30:00, 498.600
08/22/2017 14:00:00, 392.100
08/22/2017 14:30:00, 483.400
08/22/2017 15:00:00, 550.100
08/22/2017 15:30:00, 557.500
08/22/2017 16:00:00, 352.000
08/22/2017 16:30:00, 254.100
08/22/2017 17:00:00, 208.900
08/22/2017 17:30:00, 137.700
08/22/2017 18:00:00, 73.600
08/22/2017 18:30:00, 54.510
08/22/2017 19:00:00, 83.000
08/22/2017 19:30:00, 61.600
08/22/2017 20:00:00, 62.560
08/22/2017 20:30:00, 98.700
08/22/2017 21:00:00, 53.090
08/22/2017 21:30:00, 17.650
08/22/2017 22:00:00, 12.890
08/22/2017 22:30:00, 1.333
08/22/2017 23:00:00, 0.204
08/22/2017 23:30:00, 0.000
08/23/2017 00:00:00, 0.000
08/23/2017 00:30:00, 0.000
08/23/2017 01:00:00, 0.000
08/23/2017 01:30:00, 0.000
08/23/2017 02:00:00, 0.000
08/23/2017 02:30:00, 0.000
08/23/2017 03:00:00, 0.000
08/23/2017 03:30:00, 0.000
08/23/2017 04:00:00, 0.000
08/23/2017 04:30:00, 0.000
08/23/2017 05:00:00, 0.000
08/23/2017 05:30:00, 0.068
08/23/2017 06:00:00, 2.301
08/23/2017 06:30:00, 12.540
08/23/2017 07:00:00, 20.180
08/23/2017 07:30:00, 40.980
08/23/2017 08:00:00, 62.550
08/23/2017 08:30:00, 81.400
08/23/2017 09:00:00, 153.100
08/23/2017 09:30:00, 211.900
08/23/2017 10:00:00, 211.900
08/23/2017 10:30:00, 294.400
08/23/2017 11:00:00, 177.000
08/23/2017 11:30:00, 184.300
08/23/2017 12:00:00, 175.000
08/23/2017 12:30:00, 163.500
08/23/2017 13:00:00, 311.500
08/23/2017 13:30:00, 403.300
